experiment_id,participant_id,is_choice_trial,is_attention_check,rt,response,correct_key,correct,trial_number,block_index,old_trial,memorability_bin,encoding_trial,delay,old_side,old_value,left_is_old,right_is_old,repeat_source_was_chosen,old_chosen,left_image_name,left_image_path,left_memorability,left_value,right_image_name,right_image_path,right_memorability,right_value,chosen_side,chosen_image_name,chosen_image_path,chosen_value,reward,response_key,choice_missed,optimal_old_choice,optimal_choice,final_bonus,enc_type,shared_value,chosen_mem_bin,ret_type,left_mem_bin,right_mem_bin,left_is_high,h_value,l_value,delay_h,delay_l,source_hh_trial_number,source_ll_trial_number,hh_source_chosen,ll_source_chosen,value1_source_trial_number,value0_source_trial_number,delay_value1,delay_value0,left_is_value1,value1_source_chosen,value0_source_chosen,is_recognition_trial,recognition_correct,is_value_test_trial,old_image_name,old_image_path,value_test_response,value_test_missed,value_test_correct
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1855.0,k,,,13.0,1.0,1.0,low,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,True,groundhog_12n.jpg,../../stimuli/images/groundhog_12n.jpg,1.0,0.0,1.0
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1747.0,j,,,14.0,1.0,1.0,low,6.0,8.0,left,0.0,True,False,True,,engine_10s.jpg,../../stimuli/images/engine_10s.jpg,0.5,0.0,cupcake_10s.jpg,../../stimuli/images/cupcake_10s.jpg,0.634146,1.0,left,,,,,j,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,609.0,j,,,14.0,1.0,1.0,low,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,True,engine_10s.jpg,../../stimuli/images/engine_10s.jpg,0.0,0.0,1.0
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1018.0,k,,,15.0,1.0,1.0,mid,5.0,10.0,right,0.0,False,True,True,,envelope_01b.jpg,../../stimuli/images/envelope_01b.jpg,0.794872,1.0,syringe_12s.jpg,../../stimuli/images/syringe_12s.jpg,0.8,0.0,right,,,,,k,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,804.0,j,,,15.0,1.0,1.0,mid,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,True,syringe_12s.jpg,../../stimuli/images/syringe_12s.jpg,0.0,0.0,1.0
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1223.0,k,,,16.0,1.0,0.0,mid,,,,,False,False,,,strainer_12s.jpg,../../stimuli/images/strainer_12s.jpg,0.795455,1.0,smoothie_08s.jpg,../../stimuli/images/smoothie_08s.jpg,0.789474,1.0,right,,,1.0,,k,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1008.0,j,,,17.0,1.0,1.0,mid,4.0,13.0,left,0.0,True,False,True,,gazelle_07s.jpg,../../stimuli/images/gazelle_07s.jpg,0.795455,0.0,patch_14s.jpg,../../stimuli/images/patch_14s.jpg,0.795455,0.0,left,,,,,j,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1286.0,j,,,17.0,1.0,1.0,mid,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,True,gazelle_07s.jpg,../../stimuli/images/gazelle_07s.jpg,0.0,0.0,1.0
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1061.0,j,,,18.0,1.0,0.0,high,,,,,False,False,,,spam_02s.jpg,../../stimuli/images/spam_02s.jpg,1.0,1.0,binder_21s.jpg,../../stimuli/images/binder_21s.jpg,0.974359,1.0,left,,,1.0,,j,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,971.0,k,,,19.0,1.0,1.0,mid,12.0,7.0,right,1.0,False,True,True,,stethoscope_11s.jpg,../../stimuli/images/stethoscope_11s.jpg,0.8,0.0,arrow_01b.jpg,../../stimuli/images/arrow_01b.jpg,0.794872,1.0,right,,,,,k,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,488.0,k,,,19.0,1.0,1.0,mid,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,True,arrow_01b.jpg,../../stimuli/images/arrow_01b.jpg,1.0,0.0,1.0
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,775.0,k,,,20.0,1.0,1.0,high,8.0,12.0,right,0.0,False,True,True,,crow_15s.jpg,../../stimuli/images/crow_15s.jpg,0.926829,1.0,peppermint_07s.jpg,../../stimuli/images/peppermint_07s.jpg,0.97619,0.0,right,,,,,k,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1120.0,k,,,20.0,1.0,1.0,high,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,True,peppermint_07s.jpg,../../stimuli/images/peppermint_07s.jpg,1.0,0.0,0.0
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1505.0,k,,,21.0,1.0,1.0,low,7.0,14.0,right,0.0,False,True,True,,cooker_13s.jpg,../../stimuli/images/cooker_13s.jpg,0.525,1.0,coral_07s.jpg,../../stimuli/images/coral_07s.jpg,0.512195,0.0,right,,,,,k,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,500.0,j,,,21.0,1.0,1.0,low,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,True,coral_07s.jpg,../../stimuli/images/coral_07s.jpg,0.0,0.0,1.0
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1233.0,j,,,22.0,1.0,0.0,mid,,,,,False,False,,,cannonball_05s.jpg,../../stimuli/images/cannonball_05s.jpg,0.794872,1.0,button1_08s.jpg,../../stimuli/images/button1_08s.jpg,0.794872,1.0,left,,,1.0,,j,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1160.0,k,,,23.0,1.0,0.0,high,,,,,False,False,,,brace_02s.jpg,../../stimuli/images/brace_02s.jpg,0.95122,0.0,stained_glass_11s.jpg,../../stimuli/images/stained_glass_11s.jpg,0.925,0.0,right,,,0.0,,k,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1013.0,k,,,24.0,1.0,0.0,mid,,,,,False,False,,,dreidel_10s.jpg,../../stimuli/images/dreidel_10s.jpg,0.794872,1.0,speedometer_06s.jpg,../../stimuli/images/speedometer_06s.jpg,0.794872,1.0,right,,,1.0,,k,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1022.0,j,,,25.0,1.0,0.0,high,,,,,False,False,,,trumpet_02s.jpg,../../stimuli/images/trumpet_02s.jpg,0.92561,0.0,springboard_13s.jpg,../../stimuli/images/springboard_13s.jpg,0.976744,0.0,left,,,0.0,,j,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1107.0,j,,,26.0,1.0,1.0,high,11.0,15.0,left,1.0,True,False,True,,sickle_01b.jpg,../../stimuli/images/sickle_01b.jpg,0.952381,1.0,throne_08s.jpg,../../stimuli/images/throne_08s.jpg,0.948718,0.0,left,,,,,j,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,726.0,j,,,26.0,1.0,1.0,high,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,True,sickle_01b.jpg,../../stimuli/images/sickle_01b.jpg,0.0,0.0,0.0
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1279.0,k,,,27.0,1.0,0.0,low,,,,,False,False,,,album_09s.jpg,../../stimuli/images/album_09s.jpg,0.45,0.0,dessert_20s.jpg,../../stimuli/images/dessert_20s.jpg,0.625,0.0,right,,,0.0,,k,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,981.0,j,,,28.0,1.0,1.0,high,18.0,10.0,left,1.0,True,False,True,,spam_02s.jpg,../../stimuli/images/spam_02s.jpg,1.0,1.0,peeler_10s.jpg,../../stimuli/images/peeler_10s.jpg,0.928571,1.0,left,,,,,j,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,397.0,k,,,28.0,1.0,1.0,high,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,True,spam_02s.jpg,../../stimuli/images/spam_02s.jpg,1.0,0.0,1.0
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1270.0,j,,,29.0,1.0,0.0,low,,,,,False,False,,,dough_14s.jpg,../../stimuli/images/dough_14s.jpg,0.526316,1.0,recorder_13s.jpg,../../stimuli/images/recorder_13s.jpg,0.564103,1.0,left,,,1.0,,j,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,990.0,k,,,30.0,1.0,1.0,mid,16.0,14.0,right,1.0,False,True,True,,penguin_05s.jpg,../../stimuli/images/penguin_05s.jpg,0.794872,1.0,smoothie_08s.jpg,../../stimuli/images/smoothie_08s.jpg,0.789474,1.0,right,,,,,k,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,473.0,k,,,30.0,1.0,1.0,mid,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,True,smoothie_08s.jpg,../../stimuli/images/smoothie_08s.jpg,1.0,0.0,1.0
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1050.0,k,,,31.0,1.0,0.0,high,,,,,False,False,,,ice_cream_06s.jpg,../../stimuli/images/ice_cream_06s.jpg,0.95122,1.0,beard_11s.jpg,../../stimuli/images/beard_11s.jpg,0.975,1.0,right,,,1.0,,k,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1073.0,j,,,32.0,1.0,0.0,mid,,,,,False,False,,,parsley_10s.jpg,../../stimuli/images/parsley_10s.jpg,0.794872,1.0,water_filter_03s.jpg,../../stimuli/images/water_filter_03s.jpg,0.8,1.0,left,,,1.0,,j,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1087.0,k,,,33.0,1.0,1.0,mid,24.0,9.0,right,1.0,False,True,True,,cymbal_06s.jpg,../../stimuli/images/cymbal_06s.jpg,0.8,1.0,speedometer_06s.jpg,../../stimuli/images/speedometer_06s.jpg,0.794872,1.0,right,,,,,k,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,411.0,k,,,33.0,1.0,1.0,mid,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,True,speedometer_06s.jpg,../../stimuli/images/speedometer_06s.jpg,1.0,0.0,1.0
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1201.0,k,,,34.0,1.0,0.0,low,,,,,False,False,,,toaster_oven_05s.jpg,../../stimuli/images/toaster_oven_05s.jpg,0.578947,0.0,weed_10s.jpg,../../stimuli/images/weed_10s.jpg,0.512195,0.0,right,,,0.0,,k,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1016.0,j,,,35.0,1.0,0.0,high,,,,,False,False,,,pig_06s.jpg,../../stimuli/images/pig_06s.jpg,0.97561,0.0,metal_detector_11s.jpg,../../stimuli/images/metal_detector_11s.jpg,0.928571,0.0,left,,,0.0,,j,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,937.0,j,,,36.0,1.0,1.0,high,25.0,11.0,right,0.0,False,True,True,,hot_tub_03s.jpg,../../stimuli/images/hot_tub_03s.jpg,0.949359,0.0,trumpet_02s.jpg,../../stimuli/images/trumpet_02s.jpg,0.92561,0.0,left,,,,,j,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1335.0,k,,,36.0,1.0,1.0,high,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,True,trumpet_02s.jpg,../../stimuli/images/trumpet_02s.jpg,1.0,0.0,0.0
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1251.0,k,,,37.0,1.0,1.0,mid,22.0,15.0,right,1.0,False,True,True,,pie_15s.jpg,../../stimuli/images/pie_15s.jpg,0.794872,0.0,cannonball_05s.jpg,../../stimuli/images/cannonball_05s.jpg,0.794872,1.0,right,,,,,k,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,469.0,j,,,37.0,1.0,1.0,mid,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,True,cannonball_05s.jpg,../../stimuli/images/cannonball_05s.jpg,0.0,0.0,0.0
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1285.0,k,,,38.0,1.0,1.0,high,23.0,15.0,right,0.0,False,True,True,,doll_03s.jpg,../../stimuli/images/doll_03s.jpg,0.95122,0.0,stained_glass_11s.jpg,../../stimuli/images/stained_glass_11s.jpg,0.925,0.0,right,,,,,k,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,758.0,k,,,38.0,1.0,1.0,high,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,True,stained_glass_11s.jpg,../../stimuli/images/stained_glass_11s.jpg,1.0,0.0,0.0
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1126.0,k,,,39.0,1.0,1.0,low,27.0,12.0,right,0.0,False,True,True,,vulture_02s.jpg,../../stimuli/images/vulture_02s.jpg,0.487179,0.0,dessert_20s.jpg,../../stimuli/images/dessert_20s.jpg,0.625,0.0,right,,,,,k,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1021.0,k,,,39.0,1.0,1.0,low,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,True,dessert_20s.jpg,../../stimuli/images/dessert_20s.jpg,1.0,0.0,0.0
exp2-prereg-092226,558b8473fdf99b21155f2c40,,True,2116.0,d,d,True,,,,,,,,,,,,,,,,,,,,,,,,,,d,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1441.0,k,,,40.0,1.0,1.0,mid,32.0,8.0,right,1.0,False,True,True,,boa_07s.jpg,../../stimuli/images/boa_07s.jpg,0.794872,1.0,parsley_10s.jpg,../../stimuli/images/parsley_10s.jpg,0.794872,1.0,right,,,,,k,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1425.0,k,,,40.0,1.0,1.0,mid,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,True,parsley_10s.jpg,../../stimuli/images/parsley_10s.jpg,1.0,0.0,1.0
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1078.0,j,,,41.0,1.0,1.0,low,29.0,12.0,left,1.0,True,False,True,,dough_14s.jpg,../../stimuli/images/dough_14s.jpg,0.526316,1.0,top_hat_04s.jpg,../../stimuli/images/top_hat_04s.jpg,0.6,0.0,left,,,,,j,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,714.0,j,,,41.0,1.0,1.0,low,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,True,dough_14s.jpg,../../stimuli/images/dough_14s.jpg,0.0,0.0,0.0
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1407.0,j,,,42.0,1.0,0.0,high,,,,,False,False,,,juicer1_10s.jpg,../../stimuli/images/juicer1_10s.jpg,0.975,1.0,sofa_bed_05s.jpg,../../stimuli/images/sofa_bed_05s.jpg,0.95122,1.0,left,,,1.0,,j,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,855.0,k,,,43.0,1.0,1.0,high,31.0,12.0,right,1.0,False,True,True,,crayon_09s.jpg,../../stimuli/images/crayon_09s.jpg,0.975,1.0,beard_11s.jpg,../../stimuli/images/beard_11s.jpg,0.975,1.0,right,,,,,k,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,383.0,k,,,43.0,1.0,1.0,high,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,True,beard_11s.jpg,../../stimuli/images/beard_11s.jpg,1.0,0.0,1.0
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,982.0,k,,,44.0,1.0,1.0,low,34.0,10.0,right,0.0,False,True,True,,brake_01b.jpg,../../stimuli/images/brake_01b.jpg,0.463415,1.0,weed_10s.jpg,../../stimuli/images/weed_10s.jpg,0.512195,0.0,right,,,,,k,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,511.0,k,,,44.0,1.0,1.0,low,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,True,weed_10s.jpg,../../stimuli/images/weed_10s.jpg,1.0,0.0,0.0
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1259.0,k,,,45.0,1.0,0.0,mid,,,,,False,False,,,chin_09s.jpg,../../stimuli/images/chin_09s.jpg,0.794872,1.0,juicer2_12s.jpg,../../stimuli/images/juicer2_12s.jpg,0.789474,1.0,right,,,1.0,,k,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,1076.0,k,,,46.0,1.0,0.0,mid,,,,,False,False,,,statue_13s.jpg,../../stimuli/images/statue_13s.jpg,0.794872,0.0,kazoo_07s.jpg,../../stimuli/images/kazoo_07s.jpg,0.794872,0.0,right,,,0.0,,k,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,979.0,k,,,47.0,1.0,0.0,low,,,,,False,False,,,bumper_03s.jpg,../../stimuli/images/bumper_03s.jpg,0.439024,1.0,bulldozer_06s.jpg,../../stimuli/images/bulldozer_06s.jpg,0.536585,1.0,right,,,1.0,,k,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,808.0,k,,,48.0,1.0,1.0,high,35.0,13.0,right,0.0,False,True,True,,airboat_05s.jpg,../../stimuli/images/airboat_05s.jpg,0.928571,0.0,pig_06s.jpg,../../stimuli/images/pig_06s.jpg,0.97561,0.0,right,,,,,k,False,,,1.45,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,,,
exp2-prereg-092226,558b8473fdf99b21155f2c40,True,,371.0,k,,,48.0,1.0,1.0,high,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,True,pig_06s.jpg,../../stimuli/images/pig_06s.jpg,1.0,0.0,0.0
