experiment_id,participant_id,is_choice_trial,is_attention_check,rt,response,correct_key,correct,trial_number,block_index,old_trial,memorability_bin,encoding_trial,delay,old_side,old_value,left_is_old,right_is_old,repeat_source_was_chosen,old_chosen,left_image_name,left_image_path,left_memorability,left_value,right_image_name,right_image_path,right_memorability,right_value,chosen_side,chosen_image_name,chosen_image_path,chosen_value,reward,response_key,choice_missed,optimal_old_choice,optimal_choice,final_bonus,enc_type,shared_value,chosen_mem_bin,ret_type,left_mem_bin,right_mem_bin,left_is_high,h_value,l_value,delay_h,delay_l,source_hh_trial_number,source_ll_trial_number,hh_source_chosen,ll_source_chosen,value1_source_trial_number,value0_source_trial_number,delay_value1,delay_value0,left_is_value1,value1_source_chosen,value0_source_chosen,is_recognition_trial,recognition_correct,is_value_test_trial,old_image_name,old_image_path,value_test_response,value_test_missed,value_test_correct
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,1111.0,k,,,11.0,1.0,0.0,low,,,,,,,,,coffee_table_11s.jpg,../../stimuli/images/coffee_table_11s.jpg,,0.0,catapult_01b.jpg,../../stimuli/images/catapult_01b.jpg,,0.0,right,catapult_01b.jpg,,0.0,0.0,,False,,,2.0,LL,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,772.0,j,,,12.0,1.0,0.0,low,,,,,,,,,creme_brulee_04s.jpg,../../stimuli/images/creme_brulee_04s.jpg,,1.0,windshield_07s.jpg,../../stimuli/images/windshield_07s.jpg,,1.0,left,creme_brulee_04s.jpg,,1.0,1.0,,False,,,2.0,LL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,819.0,j,,,13.0,1.0,0.0,low,,,,,,,,,cooker_13s.jpg,../../stimuli/images/cooker_13s.jpg,,0.0,funnel_12s.jpg,../../stimuli/images/funnel_12s.jpg,,0.0,left,cooker_13s.jpg,,0.0,0.0,,False,,,2.0,LL,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,986.0,k,,,14.0,1.0,0.0,high,,,,,,,,,whoopee_cushion_10s.jpg,../../stimuli/images/whoopee_cushion_10s.jpg,,1.0,tie_07s.jpg,../../stimuli/images/tie_07s.jpg,,1.0,right,tie_07s.jpg,,1.0,1.0,,False,,,2.0,HH,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,753.0,j,,,15.0,1.0,1.0,high,,,,,,,,,baton2_09s.jpg,../../stimuli/images/baton2_09s.jpg,,1.0,microwave_08s.jpg,../../stimuli/images/microwave_08s.jpg,,0.0,left,baton2_09s.jpg,,1.0,1.0,,False,1.0,1.0,2.0,,,,,,,,,,,,,,,,6.0,5.0,9.0,10.0,True,True,True,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,1119.0,k,,,16.0,1.0,0.0,high,,,,,,,,,keyboard_11s.jpg,../../stimuli/images/keyboard_11s.jpg,,0.0,hip_04s.jpg,../../stimuli/images/hip_04s.jpg,,0.0,right,hip_04s.jpg,,0.0,0.0,,False,,,2.0,HH,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,611.0,j,,,17.0,1.0,1.0,low,,,,,,,,,bandage_09s.jpg,../../stimuli/images/bandage_09s.jpg,,1.0,duck_03s.jpg,../../stimuli/images/duck_03s.jpg,,0.0,left,bandage_09s.jpg,,1.0,1.0,,False,1.0,1.0,2.0,,,,,,,,,,,,,,,,4.0,3.0,13.0,14.0,True,True,True,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,978.0,k,,,18.0,1.0,0.0,low,,,,,,,,,noisemaker_09s.jpg,../../stimuli/images/noisemaker_09s.jpg,,0.0,pheasant_06s.jpg,../../stimuli/images/pheasant_06s.jpg,,0.0,right,pheasant_06s.jpg,,0.0,0.0,,False,,,2.0,LL,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,1376.0,k,,,19.0,1.0,1.0,low,,,,,,,,,catapult_01b.jpg,../../stimuli/images/catapult_01b.jpg,,0.0,weed_10s.jpg,../../stimuli/images/weed_10s.jpg,,1.0,right,weed_10s.jpg,,1.0,1.0,,False,1.0,1.0,2.0,,,,,,,,,,,,,,,,8.0,11.0,11.0,8.0,False,True,True,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,1293.0,k,,,20.0,1.0,0.0,high,,,,,,,,,cash_machine_02s.jpg,../../stimuli/images/cash_machine_02s.jpg,,0.0,license_plate_03s.jpg,../../stimuli/images/license_plate_03s.jpg,,0.0,right,license_plate_03s.jpg,,0.0,0.0,,False,,,2.0,HH,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,1049.0,k,,,21.0,1.0,1.0,high,,,,,,,,,hot_tub_03s.jpg,../../stimuli/images/hot_tub_03s.jpg,,0.0,revolver_09s.jpg,../../stimuli/images/revolver_09s.jpg,,1.0,right,revolver_09s.jpg,,1.0,1.0,,False,1.0,1.0,2.0,,,,,,,,,,,,,,,,7.0,10.0,14.0,11.0,False,True,True,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,1145.0,k,,,22.0,1.0,1.0,low,,,,,,,,,cooker_13s.jpg,../../stimuli/images/cooker_13s.jpg,,0.0,creme_brulee_04s.jpg,../../stimuli/images/creme_brulee_04s.jpg,,1.0,right,creme_brulee_04s.jpg,,1.0,1.0,,False,1.0,1.0,2.0,,,,,,,,,,,,,,,,12.0,13.0,10.0,9.0,False,True,True,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,913.0,k,,,23.0,1.0,0.0,high,,,,,,,,,airboat_05s.jpg,../../stimuli/images/airboat_05s.jpg,,1.0,swan_01b.jpg,../../stimuli/images/swan_01b.jpg,,1.0,right,swan_01b.jpg,,1.0,1.0,,False,,,2.0,HH,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,974.0,k,,,24.0,1.0,0.0,low,,,,,,,,,bassoon_16s.jpg,../../stimuli/images/bassoon_16s.jpg,,1.0,cupcake_10s.jpg,../../stimuli/images/cupcake_10s.jpg,,1.0,right,cupcake_10s.jpg,,1.0,1.0,,False,,,2.0,LL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,1230.0,k,,,25.0,1.0,0.0,high,,,,,,,,,test_tube_01b.jpg,../../stimuli/images/test_tube_01b.jpg,,1.0,juice_01b.jpg,../../stimuli/images/juice_01b.jpg,,1.0,right,juice_01b.jpg,,1.0,1.0,,False,,,2.0,HH,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,,True,3617.0,l,i,False,,,,,,,,,,,,,,,,,,,,,,,,,,l,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,,,,,26.0,1.0,0.0,high,,,,,,,,,abacus_12s.jpg,../../stimuli/images/abacus_12s.jpg,,0.0,bag_10s.jpg,../../stimuli/images/bag_10s.jpg,,0.0,,,,,0.0,,True,,,2.0,HH,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,632.0,k,,,27.0,1.0,1.0,high,,,,,,,,,hip_04s.jpg,../../stimuli/images/hip_04s.jpg,,0.0,tie_07s.jpg,../../stimuli/images/tie_07s.jpg,,1.0,right,tie_07s.jpg,,1.0,1.0,,False,1.0,1.0,2.0,,,,,,,,,,,,,,,,14.0,16.0,13.0,11.0,False,True,True,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,970.0,k,,,28.0,1.0,0.0,low,,,,,,,,,eggbeater_10s.jpg,../../stimuli/images/eggbeater_10s.jpg,,0.0,bush_03s.jpg,../../stimuli/images/bush_03s.jpg,,0.0,right,bush_03s.jpg,,0.0,0.0,,False,,,2.0,LL,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,801.0,j,,,29.0,1.0,0.0,low,,,,,,,,,hawk_07s.jpg,../../stimuli/images/hawk_07s.jpg,,1.0,webcam_03s.jpg,../../stimuli/images/webcam_03s.jpg,,1.0,left,hawk_07s.jpg,,1.0,1.0,,False,,,2.0,LL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,974.0,k,,,30.0,1.0,0.0,high,,,,,,,,,sled_01b.jpg,../../stimuli/images/sled_01b.jpg,,0.0,unicycle_10s.jpg,../../stimuli/images/unicycle_10s.jpg,,0.0,right,unicycle_10s.jpg,,0.0,0.0,,False,,,2.0,HH,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,1041.0,k,,,31.0,1.0,0.0,low,,,,,,,,,paper_01b.jpg,../../stimuli/images/paper_01b.jpg,,0.0,tomato_10n.jpg,../../stimuli/images/tomato_10n.jpg,,0.0,right,tomato_10n.jpg,,0.0,0.0,,False,,,2.0,LL,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,705.0,k,,,32.0,1.0,0.0,high,,,,,,,,,tongs_03s.jpg,../../stimuli/images/tongs_03s.jpg,,1.0,tea_02s.jpg,../../stimuli/images/tea_02s.jpg,,1.0,right,tea_02s.jpg,,1.0,1.0,,False,,,2.0,HH,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,1180.0,j,,,33.0,1.0,1.0,low,,,,,,,,,cupcake_10s.jpg,../../stimuli/images/cupcake_10s.jpg,,1.0,pheasant_06s.jpg,../../stimuli/images/pheasant_06s.jpg,,0.0,left,cupcake_10s.jpg,,1.0,1.0,,False,1.0,1.0,2.0,,,,,,,,,,,,,,,,24.0,18.0,9.0,15.0,True,True,True,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,886.0,k,,,34.0,1.0,0.0,low,,,,,,,,,crowbar_07n.jpg,../../stimuli/images/crowbar_07n.jpg,,1.0,orchid_05s.jpg,../../stimuli/images/orchid_05s.jpg,,1.0,right,orchid_05s.jpg,,1.0,1.0,,False,,,2.0,LL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,1012.0,k,,,35.0,1.0,1.0,high,,,,,,,,,license_plate_03s.jpg,../../stimuli/images/license_plate_03s.jpg,,0.0,swan_01b.jpg,../../stimuli/images/swan_01b.jpg,,1.0,right,swan_01b.jpg,,1.0,1.0,,False,1.0,1.0,2.0,,,,,,,,,,,,,,,,23.0,20.0,12.0,15.0,False,True,True,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,1362.0,k,,,36.0,1.0,0.0,low,,,,,,,,,sarcophagus_11s.jpg,../../stimuli/images/sarcophagus_11s.jpg,,1.0,bat2_12s.jpg,../../stimuli/images/bat2_12s.jpg,,1.0,right,bat2_12s.jpg,,1.0,1.0,,False,,,2.0,LL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,835.0,j,,,37.0,1.0,0.0,high,,,,,,,,,pancake_11s.jpg,../../stimuli/images/pancake_11s.jpg,,1.0,calf2_03s.jpg,../../stimuli/images/calf2_03s.jpg,,1.0,left,pancake_11s.jpg,,1.0,1.0,,False,,,2.0,HH,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,804.0,k,,,38.0,1.0,0.0,low,,,,,,,,,sombrero_02s.jpg,../../stimuli/images/sombrero_02s.jpg,,0.0,groundhog_12n.jpg,../../stimuli/images/groundhog_12n.jpg,,0.0,right,groundhog_12n.jpg,,0.0,0.0,,False,,,2.0,LL,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,1622.0,j,,,39.0,1.0,1.0,low,,,,,,,,,bush_03s.jpg,../../stimuli/images/bush_03s.jpg,,0.0,hawk_07s.jpg,../../stimuli/images/hawk_07s.jpg,,1.0,left,bush_03s.jpg,,0.0,0.0,,False,0.0,0.0,2.0,,,,,,,,,,,,,,,,29.0,28.0,10.0,11.0,False,True,True,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,1932.0,j,,,40.0,1.0,1.0,high,,,,,,,,,juice_01b.jpg,../../stimuli/images/juice_01b.jpg,,1.0,abacus_12s.jpg,../../stimuli/images/abacus_12s.jpg,,0.0,left,juice_01b.jpg,,1.0,1.0,,False,1.0,1.0,2.0,,,,,,,,,,,,,,,,25.0,26.0,15.0,14.0,True,True,False,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,880.0,k,,,41.0,1.0,0.0,high,,,,,,,,,backscratcher_16s.jpg,../../stimuli/images/backscratcher_16s.jpg,,0.0,eclair_04s.jpg,../../stimuli/images/eclair_04s.jpg,,0.0,right,eclair_04s.jpg,,0.0,0.0,,False,,,2.0,HH,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,1019.0,k,,,42.0,1.0,0.0,low,,,,,,,,,screen1_03s.jpg,../../stimuli/images/screen1_03s.jpg,,1.0,coat_rack_10s.jpg,../../stimuli/images/coat_rack_10s.jpg,,1.0,right,coat_rack_10s.jpg,,1.0,1.0,,False,,,2.0,LL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,1069.0,k,,,43.0,1.0,0.0,low,,,,,,,,,doily_06s.jpg,../../stimuli/images/doily_06s.jpg,,0.0,grapefruit_14s.jpg,../../stimuli/images/grapefruit_14s.jpg,,0.0,right,grapefruit_14s.jpg,,0.0,0.0,,False,,,2.0,LL,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,917.0,k,,,44.0,1.0,1.0,low,,,,,,,,,tomato_10n.jpg,../../stimuli/images/tomato_10n.jpg,,0.0,bat2_12s.jpg,../../stimuli/images/bat2_12s.jpg,,1.0,right,bat2_12s.jpg,,1.0,1.0,,False,1.0,1.0,2.0,,,,,,,,,,,,,,,,36.0,31.0,8.0,13.0,False,True,True,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,1105.0,j,,,45.0,1.0,1.0,high,,,,,,,,,tea_02s.jpg,../../stimuli/images/tea_02s.jpg,,1.0,unicycle_10s.jpg,../../stimuli/images/unicycle_10s.jpg,,0.0,left,tea_02s.jpg,,1.0,1.0,,False,1.0,1.0,2.0,,,,,,,,,,,,,,,,32.0,30.0,13.0,15.0,True,True,True,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,1537.0,j,,,46.0,1.0,1.0,low,,,,,,,,,orchid_05s.jpg,../../stimuli/images/orchid_05s.jpg,,1.0,groundhog_12n.jpg,../../stimuli/images/groundhog_12n.jpg,,0.0,left,orchid_05s.jpg,,1.0,1.0,,False,1.0,1.0,2.0,,,,,,,,,,,,,,,,34.0,38.0,12.0,8.0,True,True,True,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,1073.0,k,,,47.0,1.0,0.0,high,,,,,,,,,sunroof_01b.jpg,../../stimuli/images/sunroof_01b.jpg,,1.0,refrigerator_07s.jpg,../../stimuli/images/refrigerator_07s.jpg,,1.0,right,refrigerator_07s.jpg,,1.0,1.0,,False,,,2.0,HH,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,897.0,j,,,48.0,1.0,0.0,low,,,,,,,,,gurney_09s.jpg,../../stimuli/images/gurney_09s.jpg,,0.0,outfit_03s.jpg,../../stimuli/images/outfit_03s.jpg,,0.0,left,gurney_09s.jpg,,0.0,0.0,,False,,,2.0,LL,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,1067.0,j,,,49.0,1.0,0.0,high,,,,,,,,,sweet_potato_05s.jpg,../../stimuli/images/sweet_potato_05s.jpg,,0.0,joystick_09s.jpg,../../stimuli/images/joystick_09s.jpg,,0.0,left,sweet_potato_05s.jpg,,0.0,0.0,,False,,,2.0,HH,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,1265.0,k,,,50.0,1.0,1.0,high,,,,,,,,,eclair_04s.jpg,../../stimuli/images/eclair_04s.jpg,,0.0,pancake_11s.jpg,../../stimuli/images/pancake_11s.jpg,,1.0,right,pancake_11s.jpg,,1.0,1.0,,False,1.0,1.0,2.0,,,,,,,,,,,,,,,,37.0,41.0,13.0,9.0,False,True,True,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,1182.0,j,,,51.0,1.0,0.0,low,,,,,,,,,gong_12s.jpg,../../stimuli/images/gong_12s.jpg,,1.0,coral_07s.jpg,../../stimuli/images/coral_07s.jpg,,1.0,left,gong_12s.jpg,,1.0,1.0,,False,,,2.0,LL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,942.0,k,,,52.0,1.0,0.0,high,,,,,,,,,airbag_13s.jpg,../../stimuli/images/airbag_13s.jpg,,0.0,doorknocker_24s.jpg,../../stimuli/images/doorknocker_24s.jpg,,0.0,right,doorknocker_24s.jpg,,0.0,0.0,,False,,,2.0,HH,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,1052.0,j,,,53.0,1.0,0.0,high,,,,,,,,,apple_01b.jpg,../../stimuli/images/apple_01b.jpg,,1.0,cantaloupe_09s.jpg,../../stimuli/images/cantaloupe_09s.jpg,,1.0,left,apple_01b.jpg,,1.0,1.0,,False,,,2.0,HH,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,,,,,54.0,1.0,1.0,low,,,,,,,,,coat_rack_10s.jpg,../../stimuli/images/coat_rack_10s.jpg,,1.0,grapefruit_14s.jpg,../../stimuli/images/grapefruit_14s.jpg,,0.0,,,,,0.0,,True,,,2.0,,,,,,,,,,,,,,,,42.0,43.0,12.0,11.0,True,True,True,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,838.0,k,,,55.0,1.0,0.0,low,,,,,,,,,mattress_07s.jpg,../../stimuli/images/mattress_07s.jpg,,0.0,recorder_13s.jpg,../../stimuli/images/recorder_13s.jpg,,0.0,right,recorder_13s.jpg,,0.0,0.0,,False,,,2.0,LL,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,803.0,j,,,56.0,1.0,1.0,high,,,,,,,,,refrigerator_07s.jpg,../../stimuli/images/refrigerator_07s.jpg,,1.0,sweet_potato_05s.jpg,../../stimuli/images/sweet_potato_05s.jpg,,0.0,left,refrigerator_07s.jpg,,1.0,1.0,,False,1.0,1.0,2.0,,,,,,,,,,,,,,,,47.0,49.0,9.0,7.0,True,True,True,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,1031.0,j,,,57.0,1.0,0.0,low,,,,,,,,,sword_06s.jpg,../../stimuli/images/sword_06s.jpg,,1.0,tank1_02s.jpg,../../stimuli/images/tank1_02s.jpg,,1.0,left,sword_06s.jpg,,1.0,1.0,,False,,,2.0,LL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,930.0,j,,,58.0,1.0,0.0,high,,,,,,,,,skateboard_01b.jpg,../../stimuli/images/skateboard_01b.jpg,,1.0,bench_02s.jpg,../../stimuli/images/bench_02s.jpg,,1.0,left,skateboard_01b.jpg,,1.0,1.0,,False,,,2.0,HH,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,890.0,k,,,59.0,1.0,0.0,low,,,,,,,,,champagne_05s.jpg,../../stimuli/images/champagne_05s.jpg,,0.0,clarinet_13s.jpg,../../stimuli/images/clarinet_13s.jpg,,0.0,right,clarinet_13s.jpg,,0.0,0.0,,False,,,2.0,LL,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,905.0,j,,,60.0,1.0,0.0,low,,,,,,,,,buggy_10s.jpg,../../stimuli/images/buggy_10s.jpg,,1.0,yacht_08s.jpg,../../stimuli/images/yacht_08s.jpg,,1.0,left,buggy_10s.jpg,,1.0,1.0,,False,,,2.0,LL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,775.0,k,,,61.0,1.0,0.0,high,,,,,,,,,spam_02s.jpg,../../stimuli/images/spam_02s.jpg,,0.0,baseball_bat_06s.jpg,../../stimuli/images/baseball_bat_06s.jpg,,0.0,right,baseball_bat_06s.jpg,,0.0,0.0,,False,,,2.0,HH,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,950.0,k,,,62.0,1.0,0.0,high,,,,,,,,,binder_21s.jpg,../../stimuli/images/binder_21s.jpg,,1.0,scoop_07s.jpg,../../stimuli/images/scoop_07s.jpg,,1.0,right,scoop_07s.jpg,,1.0,1.0,,False,,,2.0,HH,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,1130.0,k,,,63.0,1.0,1.0,low,,,,,,,,,gurney_09s.jpg,../../stimuli/images/gurney_09s.jpg,,0.0,gong_12s.jpg,../../stimuli/images/gong_12s.jpg,,1.0,right,gong_12s.jpg,,1.0,1.0,,False,1.0,1.0,2.0,,,,,,,,,,,,,,,,51.0,48.0,12.0,15.0,False,True,True,,,,,,,,
exp3-prereg-092226,53987712fdf99b68e3a45021,True,,829.0,j,,,64.0,1.0,0.0,high,,,,,,,,,loincloth_01b.jpg,../../stimuli/images/loincloth_01b.jpg,,0.0,beard_11s.jpg,../../stimuli/images/beard_11s.jpg,,0.0,left,loincloth_01b.jpg,,0.0,0.0,,False,,,2.0,HH,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
