experiment_id,participant_id,is_choice_trial,is_attention_check,rt,response,correct_key,correct,trial_number,block_index,old_trial,memorability_bin,encoding_trial,delay,old_side,old_value,left_is_old,right_is_old,repeat_source_was_chosen,old_chosen,left_image_name,left_image_path,left_memorability,left_value,right_image_name,right_image_path,right_memorability,right_value,chosen_side,chosen_image_name,chosen_image_path,chosen_value,reward,response_key,choice_missed,optimal_old_choice,optimal_choice,final_bonus,enc_type,shared_value,chosen_mem_bin,ret_type,left_mem_bin,right_mem_bin,left_is_high,h_value,l_value,delay_h,delay_l,source_hh_trial_number,source_ll_trial_number,hh_source_chosen,ll_source_chosen,value1_source_trial_number,value0_source_trial_number,delay_value1,delay_value0,left_is_value1,value1_source_chosen,value0_source_chosen
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1001.0,k,,,11.0,1.0,0.0,,,,,,,,,,outfit_03s.jpg,../../stimuli/images/outfit_03s.jpg,0.512821,1.0,jump_rope_12s.jpg,../../stimuli/images/jump_rope_12s.jpg,0.55,1.0,right,jump_rope_12s.jpg,,1.0,1.0,,False,,,0.8,LL,1.0,low,,low,low,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1467.0,j,,,12.0,1.0,0.0,,,,,,,,,,sifter_04s.jpg,../../stimuli/images/sifter_04s.jpg,0.512195,1.0,honeypot_13s.jpg,../../stimuli/images/honeypot_13s.jpg,0.547619,1.0,left,sifter_04s.jpg,,1.0,1.0,,False,,,0.8,LL,1.0,low,,low,low,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1865.0,k,,,13.0,1.0,1.0,,,,,,,,,,food_processor_12s.jpg,../../stimuli/images/food_processor_12s.jpg,0.585366,0.0,seatbelt_08s.jpg,../../stimuli/images/seatbelt_08s.jpg,0.925,0.0,right,seatbelt_08s.jpg,,0.0,0.0,,False,,,0.8,,,,3.0,low,high,False,0.0,0.0,9.0,7.0,4.0,6.0,True,False,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1865.0,k,,,14.0,1.0,0.0,,,,,,,,,,scoop_07s.jpg,../../stimuli/images/scoop_07s.jpg,0.95,1.0,wrench_05s.jpg,../../stimuli/images/wrench_05s.jpg,0.95122,1.0,right,wrench_05s.jpg,,1.0,1.0,,False,,,0.8,HH,1.0,high,,high,high,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,,,,,15.0,1.0,1.0,,,,,,,,,,bassoon_16s.jpg,../../stimuli/images/bassoon_16s.jpg,0.527778,0.0,headscarf_11s.jpg,../../stimuli/images/headscarf_11s.jpg,0.97619,1.0,,,,,1.0,,True,,,0.8,,,,2.0,low,high,False,1.0,0.0,7.0,8.0,8.0,7.0,True,True,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,920.0,k,,,16.0,1.0,0.0,,,,,,,,,,goblet_06s.jpg,../../stimuli/images/goblet_06s.jpg,0.547619,0.0,basketball_hoop_11s.jpg,../../stimuli/images/basketball_hoop_11s.jpg,0.439024,0.0,right,basketball_hoop_11s.jpg,,0.0,0.0,,False,,,0.8,LL,0.0,low,,low,low,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1371.0,j,,,17.0,1.0,1.0,,,,,,,,,,tarantula_07s.jpg,../../stimuli/images/tarantula_07s.jpg,1.0,0.0,tank1_02s.jpg,../../stimuli/images/tank1_02s.jpg,0.447368,0.0,left,tarantula_07s.jpg,,0.0,0.0,,False,,,0.8,,,,3.0,high,low,True,0.0,0.0,14.0,12.0,3.0,5.0,True,False,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1319.0,j,,,18.0,1.0,0.0,,,,,,,,,,hot_chocolate_02s.jpg,../../stimuli/images/hot_chocolate_02s.jpg,0.625,0.0,squid_05s.jpg,../../stimuli/images/squid_05s.jpg,0.536585,0.0,left,hot_chocolate_02s.jpg,,0.0,0.0,,False,,,0.8,LL,0.0,low,,low,low,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1130.0,k,,,19.0,1.0,0.0,,,,,,,,,,amplifier_11s.jpg,../../stimuli/images/amplifier_11s.jpg,0.55,0.0,windshield_07s.jpg,../../stimuli/images/windshield_07s.jpg,0.435897,0.0,right,windshield_07s.jpg,,0.0,0.0,,False,,,0.8,LL,0.0,low,,low,low,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,888.0,j,,,20.0,1.0,0.0,,,,,,,,,,refrigerator_07s.jpg,../../stimuli/images/refrigerator_07s.jpg,0.928571,0.0,incubator_11s.jpg,../../stimuli/images/incubator_11s.jpg,0.928571,0.0,left,refrigerator_07s.jpg,,0.0,0.0,,False,,,0.8,HH,0.0,high,,high,high,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,923.0,j,,,21.0,1.0,0.0,,,,,,,,,,crow_15s.jpg,../../stimuli/images/crow_15s.jpg,0.926829,0.0,swan_01b.jpg,../../stimuli/images/swan_01b.jpg,0.925,0.0,left,crow_15s.jpg,,0.0,0.0,,False,,,0.8,HH,0.0,high,,high,high,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,904.0,j,,,22.0,1.0,0.0,,,,,,,,,,glue_08s.jpg,../../stimuli/images/glue_08s.jpg,0.947368,1.0,whisk_07s.jpg,../../stimuli/images/whisk_07s.jpg,0.95,1.0,left,glue_08s.jpg,,1.0,1.0,,False,,,0.8,HH,1.0,high,,high,high,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,850.0,j,,,23.0,1.0,1.0,,,,,,,,,,sifter_04s.jpg,../../stimuli/images/sifter_04s.jpg,0.512195,1.0,ear_09s.jpg,../../stimuli/images/ear_09s.jpg,0.977273,0.0,left,sifter_04s.jpg,,1.0,1.0,,False,1.0,1.0,0.8,,,,1.0,low,high,False,0.0,1.0,13.0,11.0,10.0,12.0,True,True,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1417.0,k,,,24.0,1.0,0.0,,,,,,,,,,poinsettia_08s.jpg,../../stimuli/images/poinsettia_08s.jpg,0.5,0.0,coral_07s.jpg,../../stimuli/images/coral_07s.jpg,0.512195,0.0,right,coral_07s.jpg,,0.0,0.0,,False,,,0.8,LL,0.0,low,,low,low,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1238.0,j,,,25.0,1.0,0.0,,,,,,,,,,hot-air_balloon_03s.jpg,../../stimuli/images/hot-air_balloon_03s.jpg,0.947368,1.0,springboard_13s.jpg,../../stimuli/images/springboard_13s.jpg,0.976744,1.0,left,hot-air_balloon_03s.jpg,,1.0,1.0,,False,,,0.8,HH,1.0,high,,high,high,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,,True,4086.0,e,e,True,,,,,,,,,,,,,,,,,,,,,,,,,,e,,,,0.8,,,,,,,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1421.0,j,,,26.0,1.0,1.0,,,,,,,,,,wrench_05s.jpg,../../stimuli/images/wrench_05s.jpg,0.95122,1.0,jump_rope_12s.jpg,../../stimuli/images/jump_rope_12s.jpg,0.55,1.0,left,wrench_05s.jpg,,1.0,1.0,,False,,,0.8,,,,4.0,high,low,True,1.0,1.0,12.0,15.0,14.0,11.0,True,True,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,963.0,k,,,27.0,1.0,0.0,,,,,,,,,,potato_07s.jpg,../../stimuli/images/potato_07s.jpg,0.95122,1.0,throne_08s.jpg,../../stimuli/images/throne_08s.jpg,0.948718,1.0,right,throne_08s.jpg,,1.0,1.0,,False,,,0.8,HH,1.0,high,,high,high,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,785.0,k,,,28.0,1.0,0.0,,,,,,,,,,hair_04s.jpg,../../stimuli/images/hair_04s.jpg,0.684211,0.0,ink_11s.jpg,../../stimuli/images/ink_11s.jpg,0.564103,0.0,right,ink_11s.jpg,,0.0,0.0,,False,,,0.8,LL,0.0,low,,low,low,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1063.0,j,,,29.0,1.0,0.0,,,,,,,,,,baton2_09s.jpg,../../stimuli/images/baton2_09s.jpg,0.95,1.0,candy_bar_04s.jpg,../../stimuli/images/candy_bar_04s.jpg,1.0,1.0,left,baton2_09s.jpg,,1.0,1.0,,False,,,0.8,HH,1.0,high,,high,high,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1191.0,k,,,30.0,1.0,1.0,,,,,,,,,,glue_08s.jpg,../../stimuli/images/glue_08s.jpg,0.947368,1.0,windshield_07s.jpg,../../stimuli/images/windshield_07s.jpg,0.435897,0.0,right,windshield_07s.jpg,,0.0,0.0,,False,0.0,0.0,0.8,,,,2.0,high,low,True,1.0,0.0,8.0,11.0,22.0,19.0,True,True,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,966.0,j,,,31.0,1.0,1.0,,,,,,,,,,basketball_hoop_11s.jpg,../../stimuli/images/basketball_hoop_11s.jpg,0.439024,0.0,crow_15s.jpg,../../stimuli/images/crow_15s.jpg,0.926829,0.0,left,basketball_hoop_11s.jpg,,0.0,0.0,,False,,,0.8,,,,3.0,low,high,False,0.0,0.0,10.0,15.0,21.0,16.0,True,True,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1130.0,j,,,32.0,1.0,0.0,,,,,,,,,,baton3_08s.jpg,../../stimuli/images/baton3_08s.jpg,0.95,0.0,walker1_11s.jpg,../../stimuli/images/walker1_11s.jpg,0.952381,0.0,left,baton3_08s.jpg,,0.0,0.0,,False,,,0.8,HH,0.0,high,,high,high,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1056.0,k,,,33.0,1.0,1.0,,,,,,,,,,hot_chocolate_02s.jpg,../../stimuli/images/hot_chocolate_02s.jpg,0.625,0.0,refrigerator_07s.jpg,../../stimuli/images/refrigerator_07s.jpg,0.928571,0.0,right,refrigerator_07s.jpg,,0.0,0.0,,False,,,0.8,,,,3.0,low,high,False,0.0,0.0,13.0,15.0,20.0,18.0,True,True,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1244.0,k,,,34.0,1.0,0.0,,,,,,,,,,pigeon_10s.jpg,../../stimuli/images/pigeon_10s.jpg,0.487805,1.0,watering_can_05s.jpg,../../stimuli/images/watering_can_05s.jpg,0.575,1.0,right,watering_can_05s.jpg,,1.0,1.0,,False,,,0.8,LL,1.0,low,,low,low,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1233.0,j,,,35.0,1.0,0.0,,,,,,,,,,coffee_table_11s.jpg,../../stimuli/images/coffee_table_11s.jpg,0.522727,1.0,sombrero_02s.jpg,../../stimuli/images/sombrero_02s.jpg,0.589744,1.0,left,coffee_table_11s.jpg,,1.0,1.0,,False,,,0.8,LL,1.0,low,,low,low,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1130.0,k,,,36.0,1.0,1.0,,,,,,,,,,coral_07s.jpg,../../stimuli/images/coral_07s.jpg,0.512195,0.0,hot-air_balloon_03s.jpg,../../stimuli/images/hot-air_balloon_03s.jpg,0.947368,1.0,right,hot-air_balloon_03s.jpg,,1.0,1.0,,False,1.0,1.0,0.8,,,,2.0,low,high,False,1.0,0.0,11.0,12.0,25.0,24.0,True,True,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1319.0,j,,,37.0,1.0,1.0,,,,,,,,,,baton2_09s.jpg,../../stimuli/images/baton2_09s.jpg,0.95,1.0,ink_11s.jpg,../../stimuli/images/ink_11s.jpg,0.564103,0.0,left,baton2_09s.jpg,,1.0,1.0,,False,1.0,1.0,0.8,,,,2.0,high,low,True,1.0,0.0,8.0,9.0,29.0,28.0,True,True,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1650.0,k,,,38.0,1.0,0.0,,,,,,,,,,whoopee_cushion_10s.jpg,../../stimuli/images/whoopee_cushion_10s.jpg,0.954545,1.0,binder_21s.jpg,../../stimuli/images/binder_21s.jpg,0.974359,1.0,right,binder_21s.jpg,,1.0,1.0,,False,,,0.8,HH,1.0,high,,high,high,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1150.0,k,,,39.0,1.0,0.0,,,,,,,,,,sawhorse_02s.jpg,../../stimuli/images/sawhorse_02s.jpg,0.536585,0.0,defibrillator_01b.jpg,../../stimuli/images/defibrillator_01b.jpg,0.55,0.0,right,defibrillator_01b.jpg,,0.0,0.0,,False,,,0.8,LL,0.0,low,,low,low,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,872.0,j,,,40.0,1.0,0.0,,,,,,,,,,snowboard_03s.jpg,../../stimuli/images/snowboard_03s.jpg,0.47619,0.0,belt_buckle_13s.jpg,../../stimuli/images/belt_buckle_13s.jpg,0.6,0.0,left,snowboard_03s.jpg,,0.0,0.0,,False,,,0.8,LL,0.0,low,,low,low,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1302.0,j,,,41.0,1.0,1.0,,,,,,,,,,watering_can_05s.jpg,../../stimuli/images/watering_can_05s.jpg,0.575,1.0,throne_08s.jpg,../../stimuli/images/throne_08s.jpg,0.948718,1.0,left,watering_can_05s.jpg,,1.0,1.0,,False,,,0.8,,,,4.0,low,high,False,1.0,1.0,14.0,7.0,27.0,34.0,True,True,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1219.0,k,,,42.0,1.0,0.0,,,,,,,,,,workbench_07s.jpg,../../stimuli/images/workbench_07s.jpg,0.547619,1.0,mattress_07s.jpg,../../stimuli/images/mattress_07s.jpg,0.578947,1.0,right,mattress_07s.jpg,,1.0,1.0,,False,,,0.8,LL,1.0,low,,low,low,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1288.0,k,,,43.0,1.0,0.0,,,,,,,,,,cummerbund_14s.jpg,../../stimuli/images/cummerbund_14s.jpg,0.975,1.0,juice_01b.jpg,../../stimuli/images/juice_01b.jpg,0.928571,1.0,right,juice_01b.jpg,,1.0,1.0,,False,,,0.8,HH,1.0,high,,high,high,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1314.0,j,,,44.0,1.0,0.0,,,,,,,,,,rooster_12s.jpg,../../stimuli/images/rooster_12s.jpg,0.952381,1.0,hula_hoop_15s.jpg,../../stimuli/images/hula_hoop_15s.jpg,0.97561,1.0,left,rooster_12s.jpg,,1.0,1.0,,False,,,0.8,HH,1.0,high,,high,high,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1174.0,k,,,45.0,1.0,0.0,,,,,,,,,,belt_09s.jpg,../../stimuli/images/belt_09s.jpg,0.95,0.0,parfait_15s.jpg,../../stimuli/images/parfait_15s.jpg,0.973684,0.0,right,parfait_15s.jpg,,0.0,0.0,,False,,,0.8,HH,0.0,high,,high,high,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1186.0,k,,,46.0,1.0,0.0,,,,,,,,,,aircraft_carrier_09s.jpg,../../stimuli/images/aircraft_carrier_09s.jpg,0.536585,1.0,antelope_07n.jpg,../../stimuli/images/antelope_07n.jpg,0.560976,1.0,right,antelope_07n.jpg,,1.0,1.0,,False,,,0.8,LL,1.0,low,,low,low,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,842.0,j,,,47.0,1.0,1.0,,,,,,,,,,baton3_08s.jpg,../../stimuli/images/baton3_08s.jpg,0.95,0.0,coffee_table_11s.jpg,../../stimuli/images/coffee_table_11s.jpg,0.522727,1.0,left,baton3_08s.jpg,,0.0,0.0,,False,0.0,0.0,0.8,,,,1.0,high,low,True,0.0,1.0,15.0,12.0,32.0,35.0,True,True,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,395.0,k,,,48.0,1.0,0.0,,,,,,,,,,champagne_05s.jpg,../../stimuli/images/champagne_05s.jpg,0.55,0.0,icemaker_01b.jpg,../../stimuli/images/icemaker_01b.jpg,0.581395,0.0,right,icemaker_01b.jpg,,0.0,0.0,,False,,,0.8,LL,0.0,low,,low,low,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1058.0,j,,,49.0,1.0,0.0,,,,,,,,,,visor_08s.jpg,../../stimuli/images/visor_08s.jpg,0.97561,1.0,leek_02s.jpg,../../stimuli/images/leek_02s.jpg,0.930233,1.0,left,visor_08s.jpg,,1.0,1.0,,False,,,0.8,HH,1.0,high,,high,high,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,1434.0,j,,,50.0,1.0,1.0,,,,,,,,,,binder_21s.jpg,../../stimuli/images/binder_21s.jpg,0.974359,1.0,snowboard_03s.jpg,../../stimuli/images/snowboard_03s.jpg,0.47619,0.0,left,binder_21s.jpg,,1.0,1.0,,False,1.0,1.0,0.8,,,,2.0,high,low,True,1.0,0.0,12.0,10.0,38.0,40.0,True,True,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,,,,,51.0,1.0,0.0,,,,,,,,,,pinwheel_09n.jpg,../../stimuli/images/pinwheel_09n.jpg,0.564103,1.0,magnifier_07s.jpg,../../stimuli/images/magnifier_07s.jpg,0.512195,1.0,,,,,1.0,,True,,,0.8,LL,1.0,low,,low,low,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,795.0,j,,,52.0,1.0,1.0,,,,,,,,,,juice_01b.jpg,../../stimuli/images/juice_01b.jpg,0.928571,1.0,defibrillator_01b.jpg,../../stimuli/images/defibrillator_01b.jpg,0.55,0.0,left,juice_01b.jpg,,1.0,1.0,,False,1.0,1.0,0.8,,,,2.0,high,low,True,1.0,0.0,9.0,13.0,43.0,39.0,True,True,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,768.0,k,,,53.0,1.0,0.0,,,,,,,,,,test_tube_01b.jpg,../../stimuli/images/test_tube_01b.jpg,0.973684,0.0,spam_02s.jpg,../../stimuli/images/spam_02s.jpg,1.0,0.0,right,spam_02s.jpg,,0.0,0.0,,False,,,0.8,HH,0.0,high,,high,high,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,698.0,j,,,54.0,1.0,0.0,,,,,,,,,,artichoke_04s.jpg,../../stimuli/images/artichoke_04s.jpg,0.95122,0.0,xylophone_11s.jpg,../../stimuli/images/xylophone_11s.jpg,0.928571,0.0,left,artichoke_04s.jpg,,0.0,0.0,,False,,,0.8,HH,0.0,high,,high,high,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,755.0,j,,,55.0,1.0,1.0,,,,,,,,,,rooster_12s.jpg,../../stimuli/images/rooster_12s.jpg,0.952381,1.0,mattress_07s.jpg,../../stimuli/images/mattress_07s.jpg,0.578947,1.0,left,rooster_12s.jpg,,1.0,1.0,,False,,,0.8,,,,4.0,high,low,True,1.0,1.0,11.0,13.0,44.0,42.0,True,True,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,996.0,k,,,56.0,1.0,0.0,,,,,,,,,,radish_01b.jpg,../../stimuli/images/radish_01b.jpg,0.6,0.0,scooter_02s.jpg,../../stimuli/images/scooter_02s.jpg,0.525,0.0,right,scooter_02s.jpg,,0.0,0.0,,False,,,0.8,LL,0.0,low,,low,low,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,560.0,j,,,57.0,1.0,0.0,,,,,,,,,,chariot_08s.jpg,../../stimuli/images/chariot_08s.jpg,0.525,1.0,rearview_mirror_11s.jpg,../../stimuli/images/rearview_mirror_11s.jpg,0.410256,1.0,left,chariot_08s.jpg,,1.0,1.0,,False,,,0.8,LL,1.0,low,,low,low,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,812.0,k,,,58.0,1.0,0.0,,,,,,,,,,bongo_14s.jpg,../../stimuli/images/bongo_14s.jpg,0.948718,0.0,garlic_12n.jpg,../../stimuli/images/garlic_12n.jpg,0.95,0.0,right,garlic_12n.jpg,,0.0,0.0,,False,,,0.8,HH,0.0,high,,high,high,,,,,,,,,,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,659.0,j,,,59.0,1.0,1.0,,,,,,,,,,antelope_07n.jpg,../../stimuli/images/antelope_07n.jpg,0.560976,1.0,parfait_15s.jpg,../../stimuli/images/parfait_15s.jpg,0.973684,0.0,left,antelope_07n.jpg,,1.0,1.0,,False,1.0,1.0,0.8,,,,1.0,low,high,False,0.0,1.0,14.0,13.0,45.0,46.0,True,True,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,645.0,k,,,60.0,1.0,1.0,,,,,,,,,,visor_08s.jpg,../../stimuli/images/visor_08s.jpg,0.97561,1.0,pinwheel_09n.jpg,../../stimuli/images/pinwheel_09n.jpg,0.564103,1.0,right,pinwheel_09n.jpg,,1.0,1.0,,False,,,0.8,,,,4.0,high,low,True,1.0,1.0,11.0,9.0,49.0,51.0,True,False,,,,,,,
mixed_memorability-7-3-26,5588b04ffdf99b7a91e75ddb,True,,790.0,k,,,61.0,1.0,0.0,,,,,,,,,,grenade_06s.jpg,../../stimuli/images/grenade_06s.jpg,0.95122,0.0,eye_patch_09s.jpg,../../stimuli/images/eye_patch_09s.jpg,0.95122,0.0,right,eye_patch_09s.jpg,,0.0,0.0,,False,,,0.8,HH,0.0,high,,high,high,,,,,,,,,,,,,,,,
